data,label,CCT_xc_distance,CCT_xc_count5,CCT_xc_count7,CCT_x4_distance,CCT_x4_count5,CCT_x4_count7,r50_xc_distance,r50_xc_count5,r50_xc_count7,r50_xc_xs5,r50_xc_xs3,r50_x4_distance,r50_x4_count5,r50_x4_count7
chest_hosp/train/1/CX-1-3752.jpeg_000,0,0.5106836940248864,0,0,0.7221310805069493,0,0,1.995802908825351,0,0,0,0,0.258256415762375,0,0
chest_hosp/train/1/CX-1-3752.jpeg_001,1,4.017776666753736e-05,5,7,0.11257863514526711,5,7,7.198575092792758e-05,5,7,5,3,0.027173205850845816,5,7
chest_hosp/train/1/CX-1-3753.jpeg_000,0,0.5306771119881335,0,0,0.7349684862489337,0,0,1.9894323288308817,0,0,0,0,0.22812859947138386,0,0
chest_hosp/train/1/CX-1-3753.jpeg_001,1,0.0005038608139362744,5,7,0.08674886504791124,5,7,0.0008759012572463476,5,7,5,3,0.014276998140692498,5,7
chest_hosp/train/1/CX-1-3754.jpeg_000,0,0.4192358032945842,0,1,0.5971834990580125,0,0,1.9951157099629557,0,0,0,0,0.24863218891847028,0,0
chest_hosp/train/1/CX-1-3754.jpeg_001,1,0.004935849056937669,5,6,0.31373840078259996,5,7,1.1397090315834468e-05,5,7,5,3,0.03041894104512677,5,7
chest_hosp/train/1/CX-1-3755.jpeg_000,0,0.47127818345793926,4,5,0.6967115014055413,0,0,1.9967052314173332,0,0,0,0,0.2288044263941308,0,0
chest_hosp/train/1/CX-1-3755.jpeg_001,1,1.4736517795376778,1,2,0.685798674589037,5,7,0.00025204592006378146,5,7,5,3,0.05520864116535995,5,7
chest_hosp/train/1/CX-1-3756.jpeg_000,0,0.45312270445598046,0,0,0.5573315409877093,0,0,1.9973710079490057,0,0,0,0,0.2477766217343894,0,0
chest_hosp/train/1/CX-1-3756.jpeg_001,1,0.0017024623782450066,5,7,0.33562937350302824,5,7,0.00048427761796920876,5,7,5,3,0.09143926676843905,5,7
chest_hosp/train/1/CX-1-3757.jpeg_000,0,0.47211357885593097,0,0,0.5924911856763313,0,0,1.993792190166757,0,0,0,0,0.23668338758797214,0,0
chest_hosp/train/1/CX-1-3757.jpeg_001,1,0.0006421943823031739,5,7,0.1496342233152591,5,7,3.0673029348782244e-05,5,7,5,3,0.02105854875086799,5,7
chest_hosp/train/1/CX-1-3758.jpeg_000,0,0.43715321341920144,3,3,0.7634975561591328,0,0,1.9920132786384197,0,0,0,0,0.21990888753078708,0,0
chest_hosp/train/1/CX-1-3758.jpeg_001,1,0.003005969629616523,2,4,0.3571676374273616,5,7,0.0002603563439870227,5,7,5,3,0.014821694377232353,5,7
chest_hosp/train/1/CX-1-3759.jpeg_000,0,0.3860474106691667,2,2,0.7191552975796736,0,0,1.9972069790877707,0,0,0,0,0.28123881985937316,0,0
chest_hosp/train/1/CX-1-3759.jpeg_001,1,0.009894350131326113,3,5,0.30272770413945094,5,7,0.0004173880079736403,5,7,5,3,0.0574292142918883,5,7
chest_hosp/train/1/CX-1-3760.jpeg_000,0,0.5270976371083169,0,1,0.8141632899230307,0,0,1.9949225457936668,0,0,1,0,0.24338454853219282,0,0
chest_hosp/train/1/CX-1-3760.jpeg_001,1,0.0003832863574225742,5,6,0.1431934811679998,5,7,4.022798635983094e-06,5,7,4,3,0.029707742010365634,5,7
chest_hosp/train/1/CX-1-3761.jpeg_000,0,0.5600476793887263,0,0,0.5674176100174835,0,0,1.997705930437586,0,0,0,0,0.25341501417666934,0,0
chest_hosp/train/1/CX-1-3761.jpeg_001,1,0.0020938798486734855,5,7,0.1554413734040172,5,7,0.0006444065121616882,5,7,5,3,0.1067609339220249,5,7
chest_hosp/train/1/CX-1-3762.jpeg_000,0,0.4112860594639294,2,2,0.7783054213609777,0,0,1.990975360604566,0,0,0,0,0.23678132926726514,0,0
chest_hosp/train/1/CX-1-3762.jpeg_001,1,0.005956087296828283,3,5,0.47182729181330785,5,7,0.0004742245062532291,5,7,5,3,0.04137052284942344,5,7
chest_hosp/train/1/CX-1-3763.jpeg_000,0,0.546206160354203,0,0,0.7222670945269432,0,0,1.9942535407178248,0,0,0,0,0.2756729982849948,0,0
chest_hosp/train/1/CX-1-3763.jpeg_001,1,0.001212614130218781,5,7,0.298101285809227,5,7,6.500545108312217e-06,5,7,5,3,0.06242712340933809,5,7
chest_hosp/train/1/CX-1-3764.jpeg_000,0,0.5353794717933347,0,0,0.8133964753521856,0,0,1.9915821282757298,0,0,0,0,0.23557873453321798,0,0
chest_hosp/train/1/CX-1-3764.jpeg_001,1,0.0006867821489389137,5,7,0.101830426002681,5,7,0.00034301928941848914,5,7,5,3,0.017279147519983273,5,7
chest_hosp/train/1/CX-1-3765.jpeg_000,0,0.2167987529189127,2,4,0.6699285950977873,0,0,1.9972494927500692,0,0,0,0,0.2492680376819325,0,0
chest_hosp/train/1/CX-1-3765.jpeg_001,1,0.0711604271736237,3,3,0.49462712708502443,5,7,0.00043405861462630924,5,7,5,3,0.08531825451507202,5,7
chest_hosp/train/1/CX-1-3766.jpeg_000,0,0.5211802018190923,0,0,0.8215937992894635,0,0,1.9885263700025344,0,0,0,0,0.22053918907566272,0,0
chest_hosp/train/1/CX-1-3766.jpeg_001,1,0.00021965035936288846,5,7,0.11971007045709814,5,7,0.001150724172795048,5,7,5,3,0.014317315704330924,5,7
chest_hosp/train/1/CX-1-3767.jpeg_000,0,0.5081298026348416,0,0,0.7273778351068403,0,0,1.9979221375498657,0,0,0,0,0.27675170192336584,0,0
chest_hosp/train/1/CX-1-3767.jpeg_001,1,1.820044172251567e-05,5,7,0.08813814596822689,5,7,0.000767228482604132,5,7,5,3,0.07460519568252755,5,7
chest_hosp/train/1/CX-1-3768.jpeg_000,0,0.502252768732627,1,1,0.6743170909239271,0,0,1.9941183075602988,0,0,0,0,0.2337000090059288,0,0
chest_hosp/train/1/CX-1-3768.jpeg_001,1,2.6621045379204844e-07,4,6,0.15409046994616027,5,7,1.1817748183817756e-05,5,7,5,3,0.02108871221649089,5,7
chest_hosp/train/1/CX-1-3769.jpeg_000,0,0.5116403702669388,0,0,0.7731878168817113,0,0,1.9967683571074692,0,0,0,0,0.2584771877641332,0,0
chest_hosp/train/1/CX-1-3769.jpeg_001,1,5.060931677791647e-05,5,7,0.09446913089368958,5,7,0.00026990886561995,5,7,5,3,0.028484271986471632,5,7
chest_hosp/train/1/CX-1-3770.jpeg_000,0,0.4697693413925612,0,0,0.7648516664860926,0,0,1.9953736372062938,0,0,0,0,0.22540896720134918,0,0
chest_hosp/train/1/CX-1-3770.jpeg_001,1,0.0007449961130090443,5,7,0.24750081283047765,5,7,2.7546759339580618e-05,5,7,5,3,0.03419551260733933,5,7
chest_hosp/train/1/CX-1-3771.jpeg_000,0,0.503228211700036,0,1,0.7885603352373758,0,0,1.995792961402275,0,0,0,0,0.26833405030820345,0,0
chest_hosp/train/1/CX-1-3771.jpeg_001,1,7.786493660955074e-08,5,6,0.249097077159536,5,7,7.068832877521469e-05,5,7,5,3,0.04632436829841102,5,7
chest_hosp/train/1/CX-1-3772.jpeg_000,0,0.4406717777761554,2,2,0.5714719752996129,0,0,1.997232380689443,0,0,0,0,0.23517256690072275,0,0
chest_hosp/train/1/CX-1-3772.jpeg_001,1,0.002685637903768856,3,5,0.2570385902045518,5,7,0.0004272939365974615,5,7,5,3,0.10292152180456504,5,7
chest_hosp/train/1/CX-1-3773.jpeg_000,0,0.5182957927350376,1,1,0.8287734576981426,0,0,1.9923893446705747,0,0,0,0,0.23272764451420425,0,0
chest_hosp/train/1/CX-1-3773.jpeg_001,1,0.00015613515787404886,4,6,0.2141022750400523,5,7,0.00019605967113434097,5,7,5,3,0.03948301083831862,5,7
chest_hosp/train/1/CX-1-3774.jpeg_000,0,0.41534349675328175,1,2,0.6941489195492738,0,0,1.996874610878832,0,0,0,0,0.2541059235443862,0,0
chest_hosp/train/1/CX-1-3774.jpeg_001,1,0.005422538415912781,4,5,0.30568742400931415,5,7,0.00030178453306173303,5,7,5,3,0.0704453672518015,5,7
chest_hosp/train/1/CX-1-3775.jpeg_000,0,0.523820204058185,0,0,0.6022677734425881,0,0,1.994766679079839,0,0,0,0,0.25534738502840315,0,0
chest_hosp/train/1/CX-1-3775.jpeg_001,1,0.0002871363640092328,5,7,0.20089020803554258,5,7,8.442895043092591e-07,5,7,5,3,0.04684047841381378,5,7
chest_hosp/train/1/CX-1-3776.jpeg_000,0,0.5089908176809592,1,1,0.8361712850371916,0,0,1.9957359772265768,0,0,0,0,0.23693879136539064,0,0
chest_hosp/train/1/CX-1-3776.jpeg_001,1,2.4653861520063103e-05,4,6,0.2734543627666841,5,7,6.351103594626206e-05,5,7,5,3,0.03289007467154037,5,7
chest_hosp/train/1/CX-1-3777.jpeg_000,0,0.4885963315282592,0,0,0.7683959272190244,0,0,1.9853208578265304,0,0,0,0,0.20874711090836529,0,0
chest_hosp/train/1/CX-1-3777.jpeg_001,1,0.0001369091512301024,5,7,0.20925331340700104,5,7,0.002304465731579053,5,7,5,3,0.03141401312219061,5,7
chest_hosp/train/1/CX-1-3778.jpeg_000,0,0.5090391527886426,0,0,0.6295301362626575,0,0,1.9959008057539283,0,0,0,0,0.2621703271861737,0,0
chest_hosp/train/1/CX-1-3778.jpeg_001,1,2.504499763411605e-05,5,7,0.13251369459275364,5,7,8.547422132321181e-05,5,7,5,3,0.029655576572898523,5,7
chest_hosp/train/1/CX-1-3779.jpeg_000,0,0.48469980291474657,0,0,0.5267642540818482,0,0,1.995289123055115,0,0,0,0,0.33150408236876483,0,0
chest_hosp/train/1/CX-1-3779.jpeg_001,1,0.000222346134382434,5,7,0.3341566684785038,5,7,2.1430642496600427e-05,5,7,5,3,0.15521177901292305,5,7
chest_hosp/train/1/CX-1-3780.jpeg_000,0,0.508169904994336,0,0,0.7973617995538069,0,0,1.9911690046072656,0,0,0,0,0.2161418337644493,0,0
chest_hosp/train/1/CX-1-3780.jpeg_001,1,1.8479387598580033e-05,5,7,0.12433584525705643,5,7,0.0004305538535767095,5,7,5,3,0.022685332320035334,5,7
chest_hosp/train/1/CX-1-3781.jpeg_000,0,0.3844214427689864,1,1,0.6256731852219282,0,0,1.9975805825487083,0,0,0,0,0.25403849608528073,0,0
chest_hosp/train/1/CX-1-3781.jpeg_001,1,0.010185739361728174,4,6,0.34068412116165203,5,7,0.0005804953807730939,5,7,5,3,0.10173409835243741,5,7
chest_hosp/train/1/CX-1-3782.jpeg_000,0,0.5251736826276165,0,0,0.8885819445360361,0,0,1.9917043961589318,0,0,0,0,0.23701977572528055,0,0
chest_hosp/train/1/CX-1-3782.jpeg_001,1,0.00032518657214730684,5,7,0.2012909127796476,5,7,0.00031864674126902415,5,7,5,3,0.04915611750577553,5,7
chest_hosp/train/1/CX-1-3783.jpeg_000,0,0.4414178422282724,2,2,0.6208096927555056,0,0,1.9977766040492164,0,0,0,0,0.2475460639809577,0,0
chest_hosp/train/1/CX-1-3783.jpeg_001,1,0.0026201446687718066,3,5,0.22772278442935368,5,7,0.0006827249837140226,5,7,5,3,0.17131473175373013,5,7
chest_hosp/train/1/CX-1-3784.jpeg_000,0,0.50865399726045,0,0,0.3821676660882223,0,0,1.9971173932262896,0,0,0,0,0.30980781792194956,0,0
chest_hosp/train/1/CX-1-3784.jpeg_001,1,2.2013397619757846e-05,5,7,0.21689934219310103,5,7,0.0003837167321858459,5,7,5,3,0.1006915487758755,5,7
chest_hosp/train/1/CX-1-3785.jpeg_000,0,0.513452913177646,0,0,0.6678033449870678,0,0,1.99802231277369,0,0,0,0,0.3102029984638235,0,0
chest_hosp/train/1/CX-1-3785.jpeg_001,1,7.364834447531887e-05,5,7,0.12069587433682893,5,7,0.0008301090281254142,5,7,5,3,0.10243423363042947,5,7
chest_hosp/train/1/CX-1-3786.jpeg_000,0,0.47280113234978594,1,2,0.8316897516861855,0,0,1.9810971436464855,0,0,0,0,0.21054776562836464,0,0
chest_hosp/train/1/CX-1-3786.jpeg_001,1,0.0006135210824188553,4,5,0.37501128571503606,5,7,0.0041461697509411755,5,7,5,3,0.03598513151958105,5,7
chest_hosp/train/1/CX-1-3787.jpeg_000,0,0.5036668425653544,0,0,0.6303004516379257,0,0,1.99766031530664,0,0,0,0,0.3080712156938893,0,0
chest_hosp/train/1/CX-1-3787.jpeg_001,1,4.049616808554646e-07,5,7,0.10805561545923426,5,7,0.0006205640215869446,5,7,5,3,0.07094237341548348,5,7
chest_hosp/train/1/CX-1-3788.jpeg_000,0,0.5297561421449153,0,0,0.6709384850068074,0,0,1.9936317628861606,0,0,0,0,0.2268503333002696,0,0
chest_hosp/train/1/CX-1-3788.jpeg_001,1,0.00047129104206655725,5,7,0.10331108560097912,5,7,4.292199185662593e-05,5,7,5,3,0.010992422368846788,5,7
chest_hosp/train/1/CX-1-3789.jpeg_000,0,0.5116100516997215,0,0,0.6749936006361692,0,0,1.9963535237075631,0,0,2,1,0.30782289330569346,0,0
chest_hosp/train/1/CX-1-3789.jpeg_001,1,5.026037676103545e-05,5,7,0.20382573417286953,5,7,0.00016608844275811663,5,7,3,2,0.08529895349447891,5,7
chest_hosp/train/1/CX-1-3790.jpeg_000,0,0.526451361344501,0,1,0.7747729770490667,0,0,1.9844126675145008,0,0,0,0,0.2132676206281492,0,0
chest_hosp/train/1/CX-1-3790.jpeg_001,1,0.0003632455401647583,5,6,0.07079732571077169,5,7,0.002673750397012453,5,7,5,3,0.01608410367772961,5,7
chest_hosp/train/1/CX-1-3791.jpeg_000,0,0.5272547411953192,0,1,0.6924176913539841,0,0,1.995225447439779,0,0,0,0,0.24841000037197247,0,0
chest_hosp/train/1/CX-1-3791.jpeg_001,1,0.00038823817845412556,5,6,0.09811133485208412,5,7,1.7359460408927774e-05,5,7,5,3,0.02830396495418741,5,7
chest_hosp/train/1/CX-1-3792.jpeg_000,0,0.5331565193253315,0,0,0.5309321689599049,0,0,1.9970374675127007,0,0,0,0,0.25221373553860027,0,0
chest_hosp/train/1/CX-1-3792.jpeg_001,1,0.000596851549500288,5,7,0.23801092815158986,5,7,0.00035528399348971895,5,7,5,3,0.14611658297888908,5,7
chest_hosp/train/1/CX-1-3793.jpeg_000,0,0.5035944278405906,0,0,0.7259971145966517,0,0,1.9928176408488665,0,0,0,0,0.22355046744792328,0,0
chest_hosp/train/1/CX-1-3793.jpeg_001,1,3.333696317886492e-07,5,7,0.15752199023839664,5,7,0.00013241901366223274,5,7,5,3,0.02481834939627381,5,7
chest_hosp/train/1/CX-1-3794.jpeg_000,0,0.5076065597526224,0,0,0.5931937486949943,0,0,1.9977051106000698,0,0,0,0,0.33001536837134804,0,0
chest_hosp/train/1/CX-1-3794.jpeg_001,1,1.4754659472426823e-05,5,7,0.22404991133941798,5,7,0.0006439719301652991,5,7,5,3,0.12616911809614495,5,7
chest_hosp/train/1/CX-1-3795.jpeg_000,0,0.4936515879467015,0,0,0.7169973623708472,0,0,1.9928047663142674,0,0,0,0,0.23512605097839068,0,0
chest_hosp/train/1/CX-1-3795.jpeg_001,1,5.69789478066518e-05,5,7,0.1618358906461752,5,7,0.00013417523386927144,5,7,5,3,0.01981120611242504,5,7
chest_hosp/train/1/CX-1-3796.jpeg_000,0,0.49524732954900996,0,0,0.633857361163892,0,0,1.9894289359457336,0,0,0,0,0.2217274135835745,0,0
chest_hosp/train/1/CX-1-3796.jpeg_001,1,3.89458682541477e-05,5,7,0.09798079524174019,5,7,0.0008768806322284606,5,7,5,3,0.022750378427312312,5,7
chest_hosp/train/1/CX-1-3797.jpeg_000,0,0.5341886165780394,0,1,0.7748358506876052,0,0,1.9924957456015955,0,0,0,0,0.24214567100667306,0,0
chest_hosp/train/1/CX-1-3797.jpeg_001,1,0.000637836028709815,5,6,0.09424337837248875,5,7,0.0001792661216577507,5,7,5,3,0.03209482613891945,5,7
chest_hosp/train/1/CX-1-3798.jpeg_000,0,0.5098259878714875,0,1,0.6225105682128862,0,0,1.9964916926485483,0,0,2,1,0.2645678293578635,0,0
chest_hosp/train/1/CX-1-3798.jpeg_001,1,3.184318451099344e-05,5,6,0.10830724971165595,5,7,0.00019722288955903444,5,7,3,2,0.03705469129099814,5,7
chest_hosp/train/1/CX-1-3799.jpeg_000,0,0.5355283080251899,0,0,0.602363700905306,0,0,1.9957795144777033,0,0,0,0,0.25376390411363214,0,0
chest_hosp/train/1/CX-1-3799.jpeg_001,1,0.0006930242263186726,5,7,0.09700278901566617,5,7,6.895561747344292e-05,5,7,5,3,0.02642436264617687,5,7
chest_hosp/train/1/CX-1-3800.jpeg_000,0,0.5032212914089509,0,1,0.7121037539678632,0,0,1.9941421460525364,0,0,0,0,0.24795379242438775,0,0
chest_hosp/train/1/CX-1-3800.jpeg_001,1,7.47500585873695e-08,5,6,0.10243991819297948,5,7,1.0770817375660435e-05,5,7,5,3,0.03291243776611652,5,7
chest_hosp/train/1/CX-1-3801.jpeg_000,0,0.5038226237074317,0,1,0.7445896598386514,0,0,1.9883953672151002,0,0,0,0,0.21989053819468385,0,0
chest_hosp/train/1/CX-1-3801.jpeg_001,1,5.825438073037148e-07,5,6,0.1771251833832883,5,7,0.001192575239149285,5,7,5,3,0.030639882025535137,5,7
chest_hosp/train/1/CX-1-3802.jpeg_000,0,0.49283462276586787,0,0,0.3496747532806692,0,0,1.9690206147412814,0,0,0,0,0.19826538835396934,0,0
chest_hosp/train/1/CX-1-3802.jpeg_001,1,6.754415033238814e-05,5,7,0.2533325973070304,5,7,0.01062622187713469,5,7,5,3,0.12505339201879773,5,7
chest_hosp/train/1/CX-1-3803.jpeg_000,0,0.5275203130783236,0,0,0.7497874727747696,0,0,1.9948235139595099,0,0,0,0,0.24620555926408993,0,0
chest_hosp/train/1/CX-1-3803.jpeg_001,1,0.000396680001253924,5,7,0.17321529760800758,5,7,1.7246530863435083e-06,5,7,5,3,0.020197580588141806,5,7
chest_hosp/train/1/CX-1-3804.jpeg_000,0,0.45181261129462646,1,1,0.6109284182635849,0,0,1.995227028035503,0,0,0,0,0.23769434704929282,0,0
chest_hosp/train/1/CX-1-3804.jpeg_001,1,0.0017950040792731325,4,6,0.23387868567441428,5,7,1.74550194966816e-05,5,7,5,3,0.038906361526339195,5,7
chest_hosp/train/1/CX-1-3805.jpeg_000,0,0.49692129062371804,0,0,0.7774269301825426,0,0,1.9835893596982972,0,0,0,0,0.21194626755920332,0,0
chest_hosp/train/1/CX-1-3805.jpeg_001,1,2.3719755251172536e-05,5,7,0.17665525116115632,5,7,0.0030221266256643675,5,7,5,3,0.02707665185171615,5,7
chest_hosp/train/1/CX-1-3806.jpeg_000,0,0.49731681257613547,2,2,0.6499064260824434,0,0,1.996253225754918,0,0,0,0,0.27585174887629926,0,0
chest_hosp/train/1/CX-1-3806.jpeg_001,1,2.0672742428895496e-05,3,5,0.17414741846036552,5,7,0.00014549087956394757,5,7,5,3,0.05293349784876722,5,7
chest_hosp/train/1/CX-1-3807.jpeg_000,0,0.5186009668479492,0,0,0.839063030408526,0,0,1.9904615463405286,0,0,0,0,0.21291986643056982,0,0
chest_hosp/train/1/CX-1-3807.jpeg_001,1,0.0001623487440727267,5,7,0.1409553707082314,5,7,0.0005977757687497531,5,7,5,3,0.020435962558374543,5,7
chest_hosp/train/1/CX-1-3808.jpeg_000,0,0.4891082452873633,1,1,0.5927038623953275,0,0,1.996892039364091,0,0,0,0,0.2659758985699008,0,0
chest_hosp/train/1/CX-1-3808.jpeg_001,1,0.0001272311731720377,4,6,0.150866395766296,5,7,0.0003072360396325635,5,7,5,3,0.043998354319282895,5,7
chest_hosp/train/1/CX-1-3809.jpeg_000,0,0.5293336234320727,0,0,0.8731876789938816,0,0,1.9860738899470292,0,0,0,0,0.2130371565327187,0,0
chest_hosp/train/1/CX-1-3809.jpeg_001,1,0.0004567069829336523,5,7,0.17201002156958278,5,7,0.0020112236358686975,5,7,5,3,0.024989866264777727,5,7
chest_hosp/train/1/CX-1-3810.jpeg_000,0,0.49496740801899974,2,2,0.8150646018020498,0,0,1.9864388123275005,0,0,0,0,0.23572356967823838,0,0
chest_hosp/train/1/CX-1-3810.jpeg_001,1,4.186048572274448e-05,3,5,0.18264785923276516,5,7,0.001873645171709959,5,7,5,3,0.026200472477237113,5,7
chest_hosp/train/1/CX-1-3811.jpeg_000,0,0.509762685721811,2,2,0.7163222182713614,0,0,1.9934943755188674,0,0,0,0,0.2208725282098707,0,0
chest_hosp/train/1/CX-1-3811.jpeg_001,1,3.126623609694956e-05,3,5,0.1903584987922976,5,7,5.4894391047111135e-05,5,7,5,3,0.037564713990147824,5,7
chest_hosp/train/1/CX-1-3812.jpeg_000,0,0.5125453966686639,0,0,0.6590822577503518,0,0,1.9970102536750398,0,0,1,0,0.33512786006369144,0,0
chest_hosp/train/1/CX-1-3812.jpeg_001,1,6.15777218930802e-05,5,7,0.22098603416461582,5,7,0.00034593741772181996,5,7,4,3,0.15469562885435595,5,7
chest_hosp/train/1/CX-1-3813.jpeg_000,0,0.5084387814759828,0,0,0.7569318368327758,0,0,1.9904168737264067,0,0,0,0,0.21502923884029967,0,0
chest_hosp/train/1/CX-1-3813.jpeg_001,1,2.0404246754424094e-05,5,7,0.09682529492034475,5,7,0.0006090235693280155,5,7,5,3,0.022245815081048947,5,7
chest_hosp/train/1/CX-1-3814.jpeg_000,0,0.4218593285450748,2,2,0.7050107838065323,0,0,1.996173592128963,0,0,0,0,0.2497097375564139,0,0
chest_hosp/train/1/CX-1-3814.jpeg_001,1,0.004621568817032906,3,5,0.3306371551307874,5,7,0.00013028632117573213,5,7,5,3,0.06750585490055627,5,7
chest_hosp/train/1/CX-1-3815.jpeg_000,0,0.5299806467991999,0,0,0.7847483160354795,0,0,1.9921325449280916,0,0,0,0,0.23830170464197442,0,0
chest_hosp/train/1/CX-1-3815.jpeg_001,1,0.00047913195095694583,5,7,0.1319718249194911,5,7,0.0002391504305079284,5,7,5,3,0.018491749018671344,5,7
chest_hosp/train/1/CX-1-3816.jpeg_000,0,0.5067382174817872,0,0,0.5967010695123238,0,0,1.998167053506803,0,0,0,0,0.3261238798163991,0,0
chest_hosp/train/1/CX-1-3816.jpeg_001,1,9.831517562730596e-06,5,7,0.15411354298255575,5,7,0.0009284397635942465,5,7,5,3,0.07732352396294329,5,7
chest_hosp/train/1/CX-1-3817.jpeg_000,0,0.5430919708526392,0,0,0.5123531116772432,0,0,1.9972993618116726,0,0,0,0,0.3559815922194084,0,0
chest_hosp/train/1/CX-1-3817.jpeg_001,1,0.001046518781549266,5,7,0.18226504722023074,5,7,0.0004541996347893207,5,7,5,3,0.11763458422387729,5,7
chest_hosp/train/1/CX-1-3818.jpeg_000,0,0.4782159218710532,0,0,0.49448594434878235,0,0,1.9983813598201023,0,0,0,0,0.310492726185997,0,0
chest_hosp/train/1/CX-1-3818.jpeg_001,1,0.00041099017270362914,5,7,0.14101712947149392,5,7,0.001092392943069953,5,7,5,3,0.0961469985187745,5,7
chest_hosp/train/1/CX-1-3819.jpeg_000,0,0.515505054861415,1,1,0.6080818518775633,0,0,1.996666942040933,0,0,0,0,0.37378897885109397,0,0
chest_hosp/train/1/CX-1-3819.jpeg_001,1,0.000104891933868978,4,6,0.3285930063280167,5,7,0.00024158893746806243,5,7,5,3,0.15838052445541273,5,7
chest_hosp/train/1/CX-1-3820.jpeg_000,0,0.4489300998230762,3,3,0.7857639537475564,0,0,1.9973754222051454,0,0,0,0,0.25456044525781385,0,0
chest_hosp/train/1/CX-1-3820.jpeg_001,1,0.0020075907733202447,2,4,0.29789212520650543,5,7,0.0004861758537786365,5,7,5,3,0.06187405220821984,5,7
chest_hosp/train/1/CX-1-3821.jpeg_000,0,0.541896397950188,0,1,0.4317846705974062,0,0,1.997283861253814,0,0,0,0,0.2957659317823127,0,0
chest_hosp/train/1/CX-1-3821.jpeg_001,1,0.0009859255456727833,5,6,0.17976902771107617,5,7,0.00044787056222439503,5,7,5,3,0.10975773999512561,5,7
chest_hosp/train/1/CX-1-3822.jpeg_000,0,0.44758609647470005,0,0,0.7152416054661359,0,0,1.9926949803267167,0,0,0,0,0.19864964490664916,0,0
chest_hosp/train/1/CX-1-3822.jpeg_001,1,0.0021109478804579584,5,7,0.5478988992102527,5,7,0.0001495542296773289,5,7,5,3,0.03810462198509035,5,7
chest_hosp/train/1/CX-1-3823.jpeg_000,0,0.49081074685959214,1,1,0.8869937959057086,0,0,1.9842500848054014,0,0,0,0,0.2137060882426871,0,0
chest_hosp/train/1/CX-1-3823.jpeg_001,1,9.761710903088971e-05,4,6,0.2425539837982993,5,7,0.0027415554555398902,5,7,5,3,0.022313212015322326,5,7
chest_hosp/train/1/CX-1-3824.jpeg_000,0,0.515650094630297,0,0,0.7316507637380694,0,0,1.9901785472973361,0,0,0,0,0.21198017163408112,0,0
chest_hosp/train/1/CX-1-3824.jpeg_001,1,0.0001073069181077857,5,7,0.17238887871771025,5,7,0.0006703414622067916,5,7,5,3,0.02835469418562031,5,7
chest_hosp/train/1/CX-1-3825.jpeg_000,0,0.5451705028866682,1,1,0.4712849316967146,0,0,1.9977330207354207,0,0,0,0,0.32153189696396933,0,0
chest_hosp/train/1/CX-1-3825.jpeg_001,1,0.0011560543550273028,4,6,0.194394043228729,5,7,0.0006588934232873989,5,7,5,3,0.09861926159457346,5,7
chest_hosp/train/1/CX-1-3826.jpeg_000,0,0.5216686797662552,0,0,0.6520103735721922,0,0,1.9945507674619785,0,0,0,0,0.27255155174362233,0,0
chest_hosp/train/1/CX-1-3826.jpeg_001,1,0.0002314646989329816,5,7,0.14628988753922534,5,7,3.1398725564013574e-07,5,7,5,3,0.035479867210584604,5,7
chest_hosp/train/1/CX-1-3827.jpeg_000,0,0.480326364864078,1,1,0.8991633017987842,0,0,1.983506237013282,0,0,0,0,0.20841571877208076,0,0
chest_hosp/train/1/CX-1-3827.jpeg_001,1,0.000343177607561973,4,6,0.22471737337792352,5,7,0.0030579783371581515,5,7,5,3,0.030057345770731714,5,7
chest_hosp/train/1/CX-1-3828.jpeg_000,0,0.4442579273009407,1,1,0.2620525919576462,0,1,1.9930502056364725,0,0,0,0,0.2093222918612866,0,0
chest_hosp/train/1/CX-1-3828.jpeg_001,1,0.0023785580571553666,4,6,0.2882187368786674,5,6,0.00010244603519815598,5,7,5,3,0.05101497122972454,5,7
chest_hosp/train/1/CX-1-3829.jpeg_000,0,0.4335623386733478,0,0,0.6483450778269644,0,0,1.9971532718722873,0,0,0,0,0.25711341605529925,0,0
chest_hosp/train/1/CX-1-3829.jpeg_001,1,0.0033524989326255694,5,7,0.20546431569966228,5,7,0.00039696860632487674,5,7,5,3,0.08133125627391524,5,7
chest_hosp/train/1/CX-1-3830.jpeg_000,0,0.4184553362166954,2,2,0.6047464309979151,0,0,1.9982834655363952,0,0,0,0,0.32237293373702125,0,0
chest_hosp/train/1/CX-1-3830.jpeg_001,1,0.005031476620005804,3,5,0.28543134839572104,5,7,0.001014577343299461,5,7,5,3,0.1253583115187168,5,7
chest_hosp/train/1/CX-1-3831.jpeg_000,0,0.47582662650855745,1,1,0.5951590639437411,0,0,1.9924133973029963,0,0,0,0,0.1917556256055727,0,0
